"Time","latitude","lat_error","longitude","lon_error","depth_km","depth_error","mag_val","rms","event_id","earthquake_name","event_type","evaluationStatus","creationInfo_author","creation_time","quality_usedPhaseCount","picks_mean"
1672609725.0000,0.8105,0.1414,-77.9480,0.1414,0.6000,0.4000,0.3589,0.0700,igepn2023abhh,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2023-01-01 16:48:45,14.0000,6.0000
1672606209.0000,0.7948,0.2121,-77.9395,0.2121,0.4400,0.3000,0.4628,0.0600,igepn2023abfi,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2023-01-01 15:50:09,12.0000,6.0000
1672605052.0000,0.8012,0.1414,-77.9315,0.1414,-1.0000,0.3000,0.8471,0.0300,igepn2023aber,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2023-01-01 15:30:52,12.0000,7.0000
1672600692.0000,0.8007,0.2121,-77.9335,0.2121,0.0000,0.3000,-0.0274,0.0500,igepn2023abci,VT,volcanic eruption,reviewed,acordova,2023-01-01 14:18:12,12.0000,6.0000
1672599484.0000,0.7892,0.6364,-77.9362,0.6364,-1.0700,0.8000,0.1264,0.1700,igepn2023abbn,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2023-01-01 13:58:04,15.0000,7.0000
1672589264.0000,0.7957,0.2828,-77.9425,0.2828,0.1000,0.1000,0.8989,0.1200,igepn2023aawa,VT,volcanic eruption,reviewed,acordova,2023-01-01 11:07:44,19.0000,7.0000
1672588327.0000,0.7968,0.3536,-77.9342,0.3536,3.0000,0.9000,0.2624,0.2300,igepn2023aavk,VT,volcanic eruption,reviewed,evillarreal@srvmonscpv,2023-01-01 10:52:07,18.0000,7.0000
1672578476.0000,0.7885,0.4950,-77.9415,0.4950,-1.6800,0.4000,1.3183,0.2200,igepn2023aaqc,VT,volcanic eruption,reviewed,evillarreal@srvmonscpv,2023-01-01 08:07:56,24.0000,8.0000
1672577139.0000,0.8057,0.1414,-77.9297,0.1414,0.7200,0.3000,0.4535,0.0800,igepn2023aapi,VT,volcanic eruption,reviewed,evillarreal@srvmonscpv,2023-01-01 07:45:39,16.0000,7.0000
1672571417.0000,0.7998,0.2121,-77.9665,0.2121,-0.2800,0.3000,-0.3047,0.0500,igepn2023aamf,VT,volcanic eruption,reviewed,acordova,2023-01-01 06:10:17,12.0000,6.0000
1672563426.0000,0.8015,0.2121,-77.9663,0.2121,-0.0500,0.4000,-0.3725,0.0500,igepn2023aahv,VT,volcanic eruption,reviewed,acordova,2023-01-01 03:57:06,11.0000,6.0000
1672560084.0000,0.8042,0.1414,-77.9350,0.1414,-6.6000,1.0000,-0.3731,0.0600,igepn2023aafv,VT,volcanic eruption,reviewed,evillareal@sc-gui.igepn.edu.ec,2023-01-01 03:01:24,12.0000,5.0000
1672556441.0000,0.8038,0.2828,-77.9312,0.2828,0.4500,0.5000,-0.1125,0.0700,igepn2023aadz,VT,volcanic eruption,reviewed,acordova,2023-01-01 02:00:41,11.0000,6.0000
1672555260.0000,0.8007,0.2121,-77.9337,0.2121,-0.1400,0.3000,0.4091,0.0600,igepn2023aadi,VT,volcanic eruption,reviewed,pcruz@srvmonscpv,2023-01-01 01:41:00,14.0000,7.0000
1672535808.0000,0.7972,0.2121,-77.9570,0.2121,0.0300,0.1000,-0.0163,0.0500,igepn2022zqpg,VT,volcanic eruption,reviewed,acordova,2022-12-31 20:16:48,12.0000,6.0000
1672524816.0000,0.7998,0.3536,-77.9642,0.3536,-0.1700,0.5000,0.5507,0.0700,igepn2022zqje,VT,volcanic eruption,reviewed,acordova,2022-12-31 17:13:36,13.0000,6.0000
1672520458.0000,0.8045,0.1414,-77.9470,0.1414,0.8600,0.3000,-0.1819,0.0500,igepn2022zqgu,VT,volcanic eruption,reviewed,acordova,2022-12-31 16:00:58,12.0000,6.0000
1672513848.0000,0.8143,0.2121,-77.9397,0.2121,1.0000,0.3000,0.1713,0.0700,igepn2022zqde,VT,volcanic eruption,reviewed,acordova,2022-12-31 14:10:48,12.0000,6.0000
1672502111.0000,0.7747,0.7071,-77.9438,0.7071,-0.8500,0.6000,0.7132,0.1500,igepn2022zpws,VT,volcanic eruption,reviewed,acordova,2022-12-31 10:55:11,14.0000,6.0000
1672498032.0000,0.7970,0.4243,-77.9307,0.4243,0.0000,0.5000,-0.2403,0.0800,igepn2022zpun,VT,volcanic eruption,reviewed,acordova,2022-12-31 09:47:12,12.0000,6.0000
1672488089.0000,0.7782,0.3536,-77.9405,0.3536,-1.0000,0.3000,1.4833,0.2200,igepn2022zppa,VT,volcanic eruption,reviewed,acordova,2022-12-31 07:01:29,28.0000,12.0000
1672484981.0000,0.8352,0.2828,-77.9620,0.2828,-2.0000,0.5000,0.5366,0.0800,igepn2022zpnh,VT,volcanic eruption,reviewed,acordova,2022-12-31 06:09:41,15.0000,7.0000
1672483935.0000,0.8078,0.3536,-77.9613,0.3536,-0.2500,0.8000,0.3438,0.0700,igepn2022zpms,VT,volcanic eruption,reviewed,acordova,2022-12-31 05:52:15,12.0000,6.0000
1672475806.0000,0.7970,0.2828,-77.9412,0.2828,-1.0000,0.5000,0.2495,0.0800,igepn2022zpig,VT,volcanic eruption,reviewed,acordova,2022-12-31 03:36:46,13.0000,7.0000
1672473683.0000,0.7917,0.7778,-77.9903,0.7778,-4.1600,1.7000,0.7060,0.0800,igepn2022zphc,VT,volcanic eruption,reviewed,mmejia@sc-gui.igepn.edu.ec,2022-12-31 03:01:23,9.0000,7.0000
1672468480.0000,0.8100,0.2121,-77.9635,0.2121,-0.3000,0.3000,0.7444,0.0700,igepn2022zpeh,VT,volcanic eruption,reviewed,acordova,2022-12-31 01:34:40,13.0000,7.0000
1672468439.0000,0.8085,0.2121,-77.9628,0.2121,-0.8800,0.3000,0.5036,0.0500,igepn2022zpeg,VT,volcanic eruption,reviewed,acordova,2022-12-31 01:33:59,13.0000,7.0000
1672453320.0000,0.8117,0.2121,-77.9582,0.2121,-0.0400,0.5000,0.2116,0.0500,igepn2022zovx,VT,volcanic eruption,reviewed,acordova,2022-12-30 21:22:00,11.0000,5.0000
1672447114.0000,0.8098,0.2121,-77.9588,0.2121,0.1200,0.6000,0.3298,0.0400,igepn2022zosm,VT,volcanic eruption,reviewed,acordova,2022-12-30 19:38:34,9.0000,5.0000
1672445000.0000,0.7972,0.1414,-77.9387,0.1414,-0.1800,0.3000,0.2088,0.0300,igepn2022zori,VT,volcanic eruption,reviewed,acordova,2022-12-30 19:03:20,13.0000,6.0000
1672444933.0000,0.7925,0.5657,-77.9400,0.5657,-0.1100,0.8000,-0.0374,0.1700,igepn2022zorh,VT,volcanic eruption,reviewed,acordova,2022-12-30 19:02:13,13.0000,6.0000
1672444738.0000,0.7923,0.5657,-77.9743,0.5657,-2.4400,1.4000,0.0278,0.1100,igepn2022zore,VT,volcanic eruption,reviewed,acordova,2022-12-30 18:58:58,11.0000,6.0000
1672438304.0000,0.8038,0.2121,-77.9617,0.2121,-0.2200,0.3000,1.0991,0.0700,igepn2022zonq,VT,volcanic eruption,reviewed,acordova,2022-12-30 17:11:44,16.0000,6.0000
1672434208.0000,0.7972,0.2121,-77.9370,0.2121,-1.0000,0.2000,0.5343,0.0700,igepn2022zolk,VT,volcanic eruption,reviewed,acordova,2022-12-30 16:03:28,15.0000,6.0000
1672417122.0000,0.8048,0.2121,-77.9370,0.2121,2.0000,0.6000,-0.1933,0.0700,igepn2022zocb,VT,volcanic eruption,reviewed,acordova,2022-12-30 11:18:42,11.0000,5.0000
1672410466.0000,0.8057,0.2121,-77.9620,0.2121,-0.3300,0.3000,0.6905,0.0600,igepn2022znyi,VT,volcanic eruption,reviewed,acordova,2022-12-30 09:27:46,13.0000,7.0000
1672392208.0000,0.7997,0.2828,-77.9510,0.2828,1.0000,0.6000,-0.3735,0.0900,igepn2022znok,VT,volcanic eruption,reviewed,acordova,2022-12-30 04:23:28,11.0000,5.0000
1672382778.0000,0.8038,0.4243,-77.9328,0.4243,0.0700,0.3000,-0.4687,0.0900,igepn2022znjc,VT,volcanic eruption,reviewed,acordova,2022-12-30 01:46:18,10.0000,5.0000
1672378949.0000,0.7960,0.1414,-77.9445,0.1414,-0.2500,0.4000,0.4110,0.0600,igepn2022zngz,VT,volcanic eruption,reviewed,acordova,2022-12-30 00:42:29,14.0000,7.0000
1672377120.0000,0.8067,0.2828,-77.9552,0.2828,-1.0000,0.5000,0.6314,0.0500,igepn2022zngb,VT,volcanic eruption,reviewed,aojeda@sc-gui.igepn.edu.ec,2022-12-30 00:12:00,9.0000,6.0000
1672376609.0000,0.8072,0.0707,-77.9538,0.0707,1.2600,0.2000,0.5552,0.0100,igepn2022znfs,VT,volcanic eruption,reviewed,aojeda@sc-gui.igepn.edu.ec,2022-12-30 00:03:29,8.0000,3.0000
1672373478.0000,0.7917,0.2828,-77.9313,0.2828,-0.3100,0.4000,1.1779,0.1000,igepn2022zndz,VT,volcanic eruption,reviewed,acordova,2022-12-29 23:11:18,14.0000,7.0000
1672367243.0000,0.8007,0.1414,-77.9340,0.1414,1.0000,0.3000,0.0946,0.0500,igepn2022znam,VT,volcanic eruption,reviewed,acordova,2022-12-29 21:27:23,11.0000,5.0000
1672349441.0000,0.8012,0.3536,-77.9615,0.3536,-1.0000,0.4000,0.9506,0.1100,igepn2022zmqu,VT,volcanic eruption,reviewed,acordova,2022-12-29 16:30:41,14.0000,7.0000
1672348611.0000,0.7823,0.4950,-77.9702,0.4950,-1.0000,1.0000,1.8116,0.1500,igepn2022zmqi,VT,volcanic eruption,reviewed,vlema@srvpicados.igepn.edu.ec,2022-12-29 16:16:51,12.0000,7.0000
1672347947.0000,0.8003,0.3536,-77.9683,0.3536,0.4600,0.9000,0.3048,0.0500,igepn2022zmpw,VT,volcanic eruption,reviewed,vlema@srvpicados.igepn.edu.ec,2022-12-29 16:05:47,8.0000,5.0000
1672347309.0000,0.8007,0.2121,-77.9355,0.2121,-0.0200,0.4000,0.2870,0.0600,igepn2022zmpp,VT,volcanic eruption,reviewed,acordova,2022-12-29 15:55:09,10.0000,5.0000
1672340864.0000,0.7772,0.4243,-77.9543,0.4243,-1.0000,1.0000,0.2325,0.1100,igepn2022zmmc,VT,volcanic eruption,reviewed,vlema@srvpicados.igepn.edu.ec,2022-12-29 14:07:44,12.0000,7.0000
1672316625.0000,0.7942,0.2121,-77.9352,0.2121,-0.8500,0.2000,1.0403,0.1200,igepn2022zlyq,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2022-12-29 07:23:45,20.0000,9.0000
1672315395.0000,0.8113,0.2121,-77.9567,0.2121,0.2500,0.2000,-0.0344,0.0500,igepn2022zlyb,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2022-12-29 07:03:15,11.0000,5.0000
1672309607.0000,0.8000,0.2121,-77.9320,0.2121,1.0000,0.8000,-0.1709,0.0700,igepn2022zluv,VT,volcanic eruption,reviewed,acordova,2022-12-29 05:26:47,11.0000,6.0000
1672309433.0000,0.7965,0.2121,-77.9297,0.2121,-0.1500,0.3000,-0.1585,0.0600,igepn2022zluu,VT,volcanic eruption,reviewed,acordova,2022-12-29 05:23:53,12.0000,6.0000
1672306032.0000,0.7912,0.1414,-77.9330,0.1414,-0.5300,0.2000,0.7188,0.0700,igepn2022zlsy,VT,volcanic eruption,reviewed,lgusqui@srvpicados.igepn.edu.ec,2022-12-29 04:27:12,17.0000,8.0000
1672296170.0000,0.8130,0.1414,-77.9242,0.1414,0.4500,0.2000,-0.1282,0.0400,igepn2022zlnl,VT,volcanic eruption,reviewed,acordova,2022-12-29 01:42:50,11.0000,6.0000
1672289215.0000,0.8023,0.2828,-77.9302,0.2828,1.0000,0.4000,0.0445,0.1000,igepn2022zljr,VT,volcanic eruption,reviewed,acordova,2022-12-28 23:46:55,13.0000,6.0000
1672286602.0000,0.8112,0.1414,-77.9520,0.1414,0.2000,0.2000,0.1912,0.0500,igepn2022zlie,VT,volcanic eruption,reviewed,acordova,2022-12-28 23:03:22,12.0000,5.0000
1672275425.0000,0.8097,0.2828,-77.9550,0.2828,0.2700,0.3000,0.2684,0.0600,igepn2022zlcc,VT,volcanic eruption,reviewed,acordova,2022-12-28 19:57:05,10.0000,5.0000
1672265734.0000,0.8005,0.3536,-77.9377,0.3536,0.0000,0.5000,0.3686,0.1000,igepn2022zkwu,VT,volcanic eruption,reviewed,acordova,2022-12-28 17:15:34,14.0000,7.0000
1672264279.0000,0.7972,0.1414,-77.9360,0.1414,-0.8000,0.2000,0.9198,0.0500,igepn2022zkvv,VT,volcanic eruption,reviewed,acordova,2022-12-28 16:51:19,16.0000,7.0000
1672259982.0000,0.7892,0.2828,-77.9327,0.2828,-1.0000,0.3000,0.4967,0.1000,igepn2022zktn,VT,volcanic eruption,reviewed,acordova,2022-12-28 15:39:42,15.0000,6.0000
1672250820.0000,0.7633,0.2121,-77.9148,0.2121,-2.7200,0.2000,0.1671,0.0400,igepn2022zkoo,VT,volcanic eruption,reviewed,acordova,2022-12-28 13:07:00,13.0000,6.0000
1672247932.0000,0.8040,0.3536,-77.9587,0.3536,0.1000,0.2000,-0.1825,0.0900,igepn2022zkmy,VT,volcanic eruption,reviewed,acordova,2022-12-28 12:18:52,12.0000,5.0000
1672238985.0000,0.7493,0.1414,-77.9135,0.1414,-1.5600,0.2000,1.7029,0.0900,igepn2022zkib,VT,volcanic eruption,reviewed,acordova,2022-12-28 09:49:45,24.0000,12.0000
1672238105.0000,0.8115,0.4950,-77.9838,0.4950,-6.0000,1.1000,0.3872,0.0700,igepn2022zkho,LP,volcanic eruption,reviewed,acordova,2022-12-28 09:35:05,10.0000,6.0000
1672236849.0000,0.7882,0.5657,-77.9405,0.5657,0.0100,0.3000,0.1478,0.1800,igepn2022zkgt,VT,volcanic eruption,reviewed,acordova,2022-12-28 09:14:09,14.0000,7.0000
1672236365.0000,0.8007,0.2121,-77.9390,0.2121,1.0000,0.2000,0.1708,0.0900,igepn2022zkgq,VT,volcanic eruption,reviewed,acordova,2022-12-28 09:06:05,14.0000,7.0000
1672234202.0000,0.8137,0.3536,-77.9558,0.3536,0.0000,0.5000,0.3389,0.1200,igepn2022zkfl,VT,volcanic eruption,reviewed,acordova,2022-12-28 08:30:02,15.0000,6.0000
1672231256.0000,0.7955,0.1414,-77.9442,0.1414,0.0400,0.1000,0.9777,0.0700,igepn2022zkdv,VT,volcanic eruption,reviewed,acordova,2022-12-28 07:40:56,18.0000,8.0000
1672215915.0000,0.8005,0.5657,-77.9477,0.5657,1.0000,1.1000,-0.2390,0.1500,igepn2022zjvj,VT,volcanic eruption,reviewed,pcruz@srvpicados.igepn.edu.ec,2022-12-28 03:25:15,9.0000,7.0000
1672201992.0000,0.7938,0.1414,-77.9345,0.1414,-1.0000,0.2000,1.4858,0.0600,igepn2022zjns,VT,volcanic eruption,reviewed,acordova,2022-12-27 23:33:12,17.0000,7.0000
1672196152.0000,0.8057,0.2121,-77.9565,0.2121,0.0500,0.1000,0.2529,0.0700,igepn2022zjkn,VT,volcanic eruption,reviewed,acordova,2022-12-27 21:55:52,13.0000,7.0000
1672181163.0000,0.8092,0.6364,-77.9597,0.6364,0.0000,1.0000,-0.0461,0.0900,igepn2022zjce,VT,volcanic eruption,reviewed,acordova,2022-12-27 17:46:03,10.0000,5.0000
1672172033.0000,0.7767,0.3536,-77.9608,0.3536,-3.1500,0.9000,0.5191,0.0600,igepn2022zixg,VT,volcanic eruption,reviewed,acordova,2022-12-27 15:13:53,12.0000,6.0000
1672164095.0000,0.8085,0.2121,-77.9332,0.2121,-0.5500,0.3000,1.0883,0.0700,igepn2022zisx,VT,volcanic eruption,reviewed,acordova,2022-12-27 13:01:35,15.0000,6.0000
1672163127.0000,0.7877,0.3536,-77.9270,0.3536,0.8600,0.7000,0.3549,0.1100,igepn2022zisj,VT,volcanic eruption,reviewed,acordova,2022-12-27 12:45:27,12.0000,6.0000
1672162722.0000,0.8122,0.2121,-77.9587,0.2121,0.0000,0.4000,0.1041,0.0600,igepn2022zisc,VT,volcanic eruption,reviewed,acordova,2022-12-27 12:38:42,12.0000,6.0000
1672156500.0000,0.8078,0.2828,-77.9348,0.2828,0.0600,0.2000,0.3899,0.0800,igepn2022zios,VT,volcanic eruption,reviewed,acordova,2022-12-27 10:55:00,12.0000,6.0000
1672141773.0000,0.7967,0.2121,-77.9487,0.2121,0.2600,0.2000,-0.2106,0.0500,igepn2022zigq,VT,volcanic eruption,reviewed,acordova,2022-12-27 06:49:33,12.0000,6.0000
1672139144.0000,0.7800,0.3536,-77.9712,0.3536,-0.2600,0.9000,0.6251,0.1700,igepn2022zife,VT,volcanic eruption,reviewed,acordova,2022-12-27 06:05:44,17.0000,7.0000
1672130588.0000,0.7958,0.1414,-77.9357,0.1414,-1.0000,0.1000,0.6512,0.0600,igepn2022ziak,VT,volcanic eruption,reviewed,acordova,2022-12-27 03:43:08,20.0000,8.0000
1672123850.0000,0.8095,0.1414,-77.9618,0.1414,1.7100,0.4000,-0.3213,0.0400,igepn2022zhwt,VT,volcanic eruption,reviewed,acordova,2022-12-27 01:50:50,9.0000,4.0000
1672109760.0000,0.7995,0.2121,-77.9370,0.2121,-0.1100,0.3000,1.4783,0.1200,igepn2022zhpa,VT,volcanic eruption,reviewed,acordova,2022-12-26 21:56:00,22.0000,8.0000
1672103572.0000,0.8038,0.2828,-77.9362,0.2828,0.0000,0.3000,1.2285,0.0900,igepn2022zhlp,VT,volcanic eruption,reviewed,acordova,2022-12-26 20:12:52,15.0000,7.0000
1672072340.0000,0.8037,0.2828,-77.9352,0.2828,0.0400,0.2000,-0.1758,0.0700,igepn2022zguj,VT,volcanic eruption,reviewed,acordova,2022-12-26 11:32:20,11.0000,6.0000
1672064213.0000,0.8022,0.2828,-77.9278,0.2828,1.0000,0.6000,0.0849,0.0900,igepn2022zgpv,VT,volcanic eruption,reviewed,acordova,2022-12-26 09:16:53,11.0000,5.0000
1672052113.0000,0.8025,0.2828,-77.9607,0.2828,0.2300,0.1000,1.1282,0.1000,igepn2022zgji,VT,volcanic eruption,reviewed,acordova,2022-12-26 05:55:13,18.0000,7.0000
1672043450.0000,0.7932,0.6364,-77.9228,0.6364,0.0000,0.6000,-0.0181,0.1300,igepn2022zgen,VT,volcanic eruption,reviewed,acordova,2022-12-26 03:30:50,12.0000,6.0000
1672034632.0000,0.8038,0.2828,-77.9335,0.2828,0.2200,0.2000,0.0259,0.0800,igepn2022zfzs,VT,volcanic eruption,reviewed,acordova,2022-12-26 01:03:52,12.0000,6.0000
1672027895.0000,0.8038,0.2828,-77.9350,0.2828,0.1900,0.2000,0.8871,0.1200,igepn2022zfwa,VT,volcanic eruption,reviewed,acordova,2022-12-25 23:11:35,16.0000,6.0000
1672027813.0000,0.8110,0.2121,-77.9422,0.2121,1.0000,0.6000,0.5780,0.0900,igepn2022zfvz,VT,volcanic eruption,reviewed,acordova,2022-12-25 23:10:13,13.0000,6.0000
1672027718.0000,0.8083,0.2121,-77.9435,0.2121,0.5700,0.5000,0.3221,0.0600,igepn2022zfvx,VT,volcanic eruption,reviewed,acordova,2022-12-25 23:08:38,11.0000,6.0000
1672009034.0000,0.8005,0.2121,-77.9630,0.2121,-1.0000,0.2000,1.1403,0.0700,igepn2022zflq,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2022-12-25 17:57:14,15.0000,7.0000
1672007604.0000,0.8028,0.2121,-77.9375,0.2121,0.0500,0.2000,0.4603,0.0500,igepn2022zfkv,VT,volcanic eruption,reviewed,acordova,2022-12-25 17:33:24,15.0000,6.0000
1672001749.0000,0.8010,0.1414,-77.9308,0.1414,0.1500,0.1000,0.1554,0.0400,igepn2022zfhr,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2022-12-25 15:55:49,13.0000,6.0000
1671998310.0000,0.7938,0.9192,-77.9477,0.9192,-2.0000,1.0000,0.0115,0.1600,igepn2022zfft,LP,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2022-12-25 14:58:30,8.0000,6.0000
1671996311.0000,0.8032,0.4950,-77.9400,0.4950,2.4300,1.8000,-0.2295,0.4400,igepn2022zfeq,LP,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2022-12-25 14:25:11,8.0000,6.0000
1671995424.0000,0.8023,0.2828,-77.9602,0.2828,0.8300,0.5000,-0.0869,0.1100,igepn2022zfdz,VT,volcanic eruption,reviewed,acordova,2022-12-25 14:10:24,13.0000,6.0000
1671994737.0000,0.7997,0.7778,-77.9743,0.7778,-1.2300,0.9000,-0.1827,0.1000,igepn2022zfdv,VT,volcanic eruption,reviewed,acordova,2022-12-25 13:58:57,10.0000,6.0000
1671978319.0000,0.8100,0.1414,-77.9362,0.1414,1.0000,0.4000,-0.3575,0.0400,igepn2022zeuu,VT,volcanic eruption,reviewed,acordova,2022-12-25 09:25:19,9.0000,5.0000
1671978291.0000,0.7983,0.2121,-77.9363,0.2121,-1.0000,0.4000,-0.2767,0.0600,igepn2022zeus,VT,volcanic eruption,reviewed,acordova,2022-12-25 09:24:51,12.0000,6.0000
1671975011.0000,0.8055,0.1414,-77.9333,0.1414,1.0000,0.4000,0.0384,0.0600,igepn2022zesx,VT,volcanic eruption,reviewed,acordova,2022-12-25 08:30:11,13.0000,6.0000
1671973032.0000,0.8038,0.1414,-77.9353,0.1414,-1.0000,0.3000,0.2123,0.0600,igepn2022zerw,VT,volcanic eruption,reviewed,acordova,2022-12-25 07:57:12,11.0000,6.0000
1671972966.0000,0.8058,0.2121,-77.9335,0.2121,0.5900,0.2000,0.1978,0.0800,igepn2022zeru,VT,volcanic eruption,reviewed,acordova,2022-12-25 07:56:06,16.0000,7.0000
1671959841.0000,0.8057,0.3536,-77.9430,0.3536,0.0600,0.2000,0.3774,0.1600,igepn2022zeko,VT,volcanic eruption,reviewed,acordova,2022-12-25 04:17:21,16.0000,6.0000
1671955730.0000,0.7945,0.2121,-77.9338,0.2121,0.0700,0.1000,0.3484,0.0900,igepn2022zeii,VT,volcanic eruption,reviewed,acordova,2022-12-25 03:08:50,16.0000,6.0000
1671948060.0000,0.7730,0.7071,-77.9255,0.7071,-2.8600,0.6000,1.1188,0.0800,igepn2022zeec,VT,volcanic eruption,reviewed,pcruz@srvpicados.igepn.edu.ec,2022-12-25 01:01:00,15.0000,9.0000
1671932685.0000,0.7967,0.2121,-77.9355,0.2121,-1.1100,0.2000,0.7053,0.0600,igepn2022zdvp,VT,volcanic eruption,reviewed,acordova,2022-12-24 20:44:45,15.0000,6.0000
1671931197.0000,0.8253,0.4243,-77.9642,0.4243,-0.9100,0.6000,0.2090,0.1400,igepn2022zduv,VT,volcanic eruption,reviewed,acordova,2022-12-24 20:19:57,15.0000,7.0000
1671931091.0000,0.8185,0.2828,-77.9617,0.2828,-1.0000,0.4000,0.3675,0.0800,igepn2022zduu,VT,volcanic eruption,reviewed,acordova,2022-12-24 20:18:11,13.0000,7.0000
1671930411.0000,0.8270,0.3536,-77.9615,0.3536,-1.0000,0.5000,0.5329,0.1200,igepn2022zduk,VT,volcanic eruption,reviewed,acordova,2022-12-24 20:06:51,15.0000,7.0000
1671930391.0000,0.8223,0.3536,-77.9618,0.3536,-1.7300,0.5000,0.6267,0.0700,igepn2022zduh,VT,volcanic eruption,reviewed,acordova,2022-12-24 20:06:31,11.0000,5.0000
1671916264.0000,0.8018,0.2121,-77.9653,0.2121,-0.5900,0.4000,0.6470,0.0700,igepn2022zdmn,VT,volcanic eruption,reviewed,acordova,2022-12-24 16:11:04,14.0000,7.0000
1671891195.0000,0.8052,0.2121,-77.9638,0.2121,-0.3200,0.3000,0.3634,0.0700,igepn2022zcyv,VT,volcanic eruption,reviewed,acordova,2022-12-24 09:13:15,15.0000,6.0000
1671883281.0000,0.7938,0.2828,-77.9552,0.2828,0.0000,0.3000,0.6639,0.0800,igepn2022zcum,VT,volcanic eruption,reviewed,acordova,2022-12-24 07:01:21,18.0000,6.0000
1671879883.0000,0.7965,0.4243,-77.9637,0.4243,-0.5100,0.6000,0.6780,0.1500,igepn2022zcsq,VT,volcanic eruption,reviewed,acordova,2022-12-24 06:04:43,15.0000,6.0000
1671853681.0000,0.8082,0.2121,-77.9415,0.2121,0.4400,0.5000,0.3786,0.0700,igepn2022zcef,VT,volcanic eruption,reviewed,acordova,2022-12-23 22:48:01,14.0000,6.0000
1671852395.0000,0.7975,0.4243,-77.9560,0.4243,0.1200,0.2000,0.1913,0.0900,igepn2022zcdm,VT,volcanic eruption,reviewed,acordova,2022-12-23 22:26:35,12.0000,6.0000
1671828952.0000,0.8058,0.2828,-77.9595,0.2828,0.2500,0.1000,1.4032,0.0700,igepn2022zbqq,VT,volcanic eruption,reviewed,acordova,2022-12-23 15:55:52,13.0000,6.0000
1671794151.0000,0.8103,0.1414,-77.9420,0.1414,1.0000,0.4000,0.6022,0.0700,igepn2022zaxm,VT,volcanic eruption,reviewed,acordova,2022-12-23 06:15:51,13.0000,6.0000
1671788655.0000,0.8048,0.2121,-77.9598,0.2121,0.1300,0.1000,0.4762,0.0800,igepn2022zaul,VT,volcanic eruption,reviewed,acordova,2022-12-23 04:44:15,15.0000,7.0000
1671788142.0000,0.8118,0.1414,-77.9525,0.1414,0.8700,0.3000,0.2805,0.0500,igepn2022zaue,VT,volcanic eruption,reviewed,acordova,2022-12-23 04:35:42,13.0000,6.0000
1671786939.0000,0.8108,0.2121,-77.9558,0.2121,0.2000,0.1000,0.5330,0.0900,igepn2022zatn,VT,volcanic eruption,reviewed,acordova,2022-12-23 04:15:39,14.0000,7.0000
1671783091.0000,0.8123,0.1414,-77.9535,0.1414,1.0800,0.4000,0.3051,0.0700,igepn2022zark,VT,volcanic eruption,reviewed,acordova,2022-12-23 03:11:31,14.0000,6.0000
1671771866.0000,0.7912,0.1414,-77.9593,0.1414,0.0400,0.1000,0.9162,0.0800,igepn2022zalg,VT,volcanic eruption,reviewed,acordova,2022-12-23 00:04:26,15.0000,7.0000
1671769261.0000,0.8023,3.8184,-77.9555,3.8184,-5.0000,4.9000,0.2993,0.3600,igepn2022zaju,VT,volcanic eruption,reviewed,eacosta@sc-gui.igepn.edu.ec,2022-12-22 23:21:01,9.0000,6.0000
1671762890.0000,0.8042,0.2828,-77.9593,0.2828,-0.2600,0.3000,0.6245,0.0500,igepn2022zagh,VT,volcanic eruption,reviewed,eacosta@sc-gui.igepn.edu.ec,2022-12-22 21:34:50,9.0000,6.0000
1671751661.0000,0.8097,0.2121,-77.9595,0.2121,1.0000,0.7000,0.4758,0.0400,igepn2022zaac,VT,volcanic eruption,reviewed,mortiz@sc-gui.igepn.edu.ec,2022-12-22 18:27:41,9.0000,5.0000
1671746121.0000,0.8033,0.2121,-77.9622,0.2121,-0.4300,0.3000,0.9298,0.0500,igepn2022yzxb,VT,volcanic eruption,reviewed,mortiz@srvpicados.igepn.edu.ec,2022-12-22 16:55:21,11.0000,7.0000
1671732691.0000,0.8035,0.5657,-77.9605,0.5657,0.0000,0.6000,0.3242,0.0500,igepn2022yzpr,VT,volcanic eruption,reviewed,mortiz@srvpicados.igepn.edu.ec,2022-12-22 13:11:31,8.0000,4.0000
1671724183.0000,0.8060,0.2121,-77.9572,0.2121,-0.3700,0.3000,1.2954,0.0800,igepn2022yzla,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 10:49:43,15.0000,7.0000
1671724056.0000,0.8023,0.3536,-77.9560,0.3536,-1.1500,0.4000,0.7021,0.1000,igepn2022yzky,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 10:47:36,13.0000,6.0000
